"site","year","specie","count","prop"
"Cfall",2008,"Culex.pipiens.group",16,0.0594795539033457
"Cfall",2008,"Culex.salinarius",0,0
"Cfall",2008,"Culex.tarsalis",3,0.0111524163568773
"Cfall",2008,"Culex.territans",11,0.0408921933085502
"Cfall",2008,"Culiseta.impatiens",0,0
"Cfall",2008,"Culiseta.inornata",6,0.0223048327137546
"Cfall",2008,"Culiseta.minnesotae",0,0
"Cfall",2008,"Orthopodomyia.alba",0,0
"Cfall",2008,"Orthopodomyia.signifera",2,0.00743494423791822
"Cfall",2008,"Psorophora.ciliata",0,0
"Cfall",2008,"Psorophora.columbiae",0,0
"Cfall",2008,"Psorophora.cyanescens",0,0
"Cfall",2008,"Psorophora.ferox",1,0.00371747211895911
"Cfall",2008,"Psorophora.horrida",0,0
"Cfall",2008,"Psorophora.signipennis",0,0
"Cfall",2008,"Uranotaenia.sapphirina",6,0.0223048327137546
"Cfall",2009,"Aedes.albopictus",0,0
"Cfall",2009,"Aedes.atropalpus",0,0
"Cfall",2009,"Aedes.canadensis",0,0
"Cfall",2009,"Aedes.dorsalis",0,0
"Cfall",2009,"Aedes.hendersoni",0,0
"Cfall",2009,"Aedes.japonicus",5,0.00526315789473684
"Cfall",2009,"Aedes.nigromaculis",0,0
"Cfall",2009,"Aedes.sollicitans",0,0
"Cfall",2009,"Aedes.stimulans",0,0
"Cfall",2009,"Aedes.sticticus",0,0
"Cfall",2009,"Aedes.triseriatus",6,0.00631578947368421
"Cfall",2009,"Aedes.trivittatus",74,0.0778947368421053
"Cfall",2009,"Aedes.vexans",817,0.86
"Cfall",2009,"Aedes.vexans.nipponii",0,0
"Cfall",2009,"Anopheles.barberi",0,0
"Cfall",2009,"Anopheles.punctipennis",4,0.00421052631578947
"Cfall",2009,"Anopheles.quadrimaculatus",0,0
"Cfall",2009,"Anopheles.walkeri",0,0
"Cfall",2009,"Coquilletidia.perturbans",1,0.00105263157894737
"Cfall",2009,"Culex.erraticus",0,0
"Cfall",2009,"Culex.pipiens.group",30,0.0315789473684211
"Cfall",2009,"Culex.salinarius",0,0
"Cfall",2009,"Culex.tarsalis",0,0
"Cfall",2009,"Culex.territans",1,0.00105263157894737
"Cfall",2009,"Culiseta.impatiens",0,0
"Cfall",2009,"Culiseta.inornata",9,0.00947368421052632
"Cfall",2009,"Culiseta.minnesotae",0,0
"Cfall",2009,"Orthopodomyia.alba",0,0
"Cfall",2009,"Orthopodomyia.signifera",0,0
"Cfall",2009,"Psorophora.ciliata",0,0
"Cfall",2009,"Psorophora.columbiae",0,0
"Cfall",2009,"Psorophora.cyanescens",0,0
"Cfall",2009,"Psorophora.ferox",0,0
"Cfall",2009,"Psorophora.horrida",0,0
"Cfall",2009,"Psorophora.signipennis",0,0
"Cfall",2009,"Uranotaenia.sapphirina",3,0.00315789473684211
"Cfall",2010,"Aedes.albopictus",0,0
"Cfall",2010,"Aedes.atropalpus",0,0
"Cfall",2010,"Aedes.canadensis",0,0
"Cfall",2010,"Aedes.dorsalis",0,0
"Cfall",2010,"Aedes.hendersoni",0,0
"Cfall",2010,"Aedes.japonicus",0,0
"Cfall",2010,"Aedes.nigromaculis",0,0
"Cfall",2010,"Aedes.sollicitans",0,0
"Cfall",2010,"Aedes.stimulans",0,0
"Cfall",2010,"Aedes.sticticus",0,0
"Cfall",2010,"Aedes.triseriatus",0,0
"Cfall",2010,"Aedes.trivittatus",2,0.0357142857142857
"Cfall",2010,"Aedes.vexans",43,0.767857142857143
"Cfall",2010,"Aedes.vexans.nipponii",0,0
"Cfall",2010,"Anopheles.barberi",0,0
"Cfall",2010,"Anopheles.punctipennis",0,0
"Cfall",2010,"Anopheles.quadrimaculatus",0,0
"Cfall",2010,"Anopheles.walkeri",0,0
"Cfall",2010,"Coquilletidia.perturbans",0,0
"Cfall",2010,"Culex.erraticus",0,0
"Cfall",2010,"Culex.pipiens.group",2,0.0357142857142857
"Cfall",2010,"Culex.salinarius",0,0
"Cfall",2010,"Culex.tarsalis",1,0.0178571428571429
"Cfall",2010,"Culex.territans",0,0
"Cfall",2010,"Culiseta.impatiens",0,0
"Cfall",2010,"Culiseta.inornata",8,0.142857142857143
"Cfall",2010,"Culiseta.minnesotae",0,0
"Cfall",2010,"Orthopodomyia.alba",0,0
"Cfall",2010,"Orthopodomyia.signifera",0,0
"Cfall",2010,"Psorophora.ciliata",0,0
"Cfall",2010,"Psorophora.columbiae",0,0
"Cfall",2010,"Psorophora.cyanescens",0,0
"Cfall",2010,"Psorophora.ferox",0,0
"Cfall",2010,"Psorophora.horrida",0,0
"Cfall",2010,"Psorophora.signipennis",0,0
"Cfall",2010,"Uranotaenia.sapphirina",0,0
"Cfall",2011,"Aedes.albopictus",0,0
"Cfall",2011,"Aedes.atropalpus",0,0
"Cfall",2011,"Aedes.canadensis",0,0
"Cfall",2011,"Aedes.dorsalis",0,0
"Cfall",2011,"Aedes.hendersoni",0,0
"Cfall",2011,"Aedes.japonicus",0,0
"Cfall",2011,"Aedes.nigromaculis",0,0
"Cfall",2011,"Aedes.sollicitans",0,0
"Cfall",2011,"Aedes.stimulans",0,0
"Cfall",2011,"Aedes.sticticus",0,0
"Cfall",2011,"Aedes.triseriatus",0,0
"Cfall",2011,"Aedes.trivittatus",0,0
"Cfall",2011,"Aedes.vexans",20,1
"Cfall",2011,"Aedes.vexans.nipponii",0,0
"Cfall",2011,"Anopheles.barberi",0,0
"Cfall",2011,"Anopheles.punctipennis",0,0
"Cfall",2011,"Anopheles.quadrimaculatus",0,0
"Cfall",2011,"Anopheles.walkeri",0,0
"Cfall",2011,"Coquilletidia.perturbans",0,0
"Cfall",2011,"Culex.erraticus",0,0
"Cfall",2011,"Culex.pipiens.group",0,0
"Cfall",2011,"Culex.salinarius",0,0
"Cfall",2011,"Culex.tarsalis",0,0
"Cfall",2011,"Culex.territans",0,0
"Cfall",2011,"Culiseta.impatiens",0,0
"Cfall",2011,"Culiseta.inornata",0,0
"Cfall",2011,"Culiseta.minnesotae",0,0
"Cfall",2011,"Orthopodomyia.alba",0,0
"Cfall",2011,"Orthopodomyia.signifera",0,0
"Cfall",2011,"Psorophora.ciliata",0,0
"Cfall",2011,"Psorophora.columbiae",0,0
"Cfall",2011,"Psorophora.cyanescens",0,0
"Cfall",2011,"Psorophora.ferox",0,0
"Cfall",2011,"Psorophora.horrida",0,0
"Cfall",2011,"Psorophora.signipennis",0,0
"Cfall",2011,"Uranotaenia.sapphirina",0,0
"Cfall",2012,"Aedes.albopictus",0,0
"Cfall",2012,"Aedes.atropalpus",0,0
"Cfall",2012,"Aedes.canadensis",0,0
"Cfall",2012,"Aedes.dorsalis",0,0
"Cfall",2012,"Aedes.hendersoni",1,0.000523012552301255
"Cfall",2012,"Aedes.japonicus",0,0
"Cfall",2012,"Aedes.nigromaculis",0,0
"Cfall",2012,"Aedes.sollicitans",0,0
"Cfall",2012,"Aedes.stimulans",0,0
"Cfall",2012,"Aedes.sticticus",0,0
"Cfall",2012,"Aedes.triseriatus",0,0
"Cfall",2012,"Aedes.trivittatus",0,0
"Cfall",2012,"Aedes.vexans",1775,0.928347280334728
"Cfall",2012,"Aedes.vexans.nipponii",0,0
"Cfall",2012,"Anopheles.barberi",0,0
"Cfall",2012,"Anopheles.punctipennis",19,0.00993723849372385
"Cfall",2012,"Anopheles.quadrimaculatus",4,0.00209205020920502
"Cfall",2012,"Anopheles.walkeri",0,0
"Cfall",2012,"Coquilletidia.perturbans",0,0
"Cfall",2012,"Culex.erraticus",0,0
"Cfall",2012,"Culex.pipiens.group",56,0.0292887029288703
"Cfall",2012,"Culex.salinarius",0,0
"Cfall",2012,"Culex.tarsalis",2,0.00104602510460251
"Cfall",2012,"Culex.territans",0,0
"Cfall",2012,"Culiseta.impatiens",0,0
"Cfall",2012,"Culiseta.inornata",11,0.00575313807531381
"Cfall",2012,"Culiseta.minnesotae",0,0
"Cfall",2012,"Orthopodomyia.alba",0,0
"Cfall",2012,"Orthopodomyia.signifera",2,0.00104602510460251
"Cfall",2012,"Psorophora.ciliata",11,0.00575313807531381
"Cfall",2012,"Psorophora.columbiae",0,0
"Cfall",2012,"Psorophora.cyanescens",0,0
"Cfall",2012,"Psorophora.ferox",0,0
"Cfall",2012,"Psorophora.horrida",0,0
"Cfall",2012,"Psorophora.signipennis",0,0
"Cfall",2012,"Uranotaenia.sapphirina",31,0.0162133891213389
"Cfall",2013,"Aedes.albopictus",0,0
"Cfall",2013,"Aedes.atropalpus",0,0
"Cfall",2013,"Aedes.canadensis",0,0
"Cfall",2013,"Aedes.dorsalis",0,0
"Cfall",2013,"Aedes.hendersoni",0,0
"Cfall",2013,"Aedes.japonicus",0,0
"Cfall",2013,"Aedes.nigromaculis",0,0
"Cfall",2013,"Aedes.sollicitans",0,0
"Cfall",2013,"Aedes.stimulans",75,0.016850146034599
"Cfall",2013,"Aedes.sticticus",0,0
"Cfall",2013,"Aedes.triseriatus",4,0.000898674455178612
"Cfall",2013,"Aedes.trivittatus",74,0.0166254774208043
"Cfall",2013,"Aedes.vexans",3858,0.866771512019771
"Cfall",2013,"Aedes.vexans.nipponii",0,0
"Cfall",2013,"Anopheles.barberi",0,0
"Cfall",2013,"Anopheles.punctipennis",58,0.0130307796000899
"Cfall",2013,"Anopheles.quadrimaculatus",29,0.00651538980004493
"Cfall",2013,"Anopheles.walkeri",0,0
"Cfall",2013,"Coquilletidia.perturbans",1,0.000224668613794653
"Cfall",2013,"Culex.erraticus",0,0
"Cfall",2013,"Culex.pipiens.group",278,0.0624578746349135
"Cfall",2013,"Culex.salinarius",0,0
"Cfall",2013,"Culex.tarsalis",1,0.000224668613794653
"Cfall",2013,"Culex.territans",1,0.000224668613794653
"Cfall",2013,"Culiseta.impatiens",0,0
"Cfall",2013,"Culiseta.inornata",48,0.0107840934621433
"Cfall",2013,"Culiseta.minnesotae",0,0
"Cfall",2013,"Orthopodomyia.alba",0,0
"Cfall",2013,"Orthopodomyia.signifera",0,0
"Cfall",2013,"Psorophora.ciliata",0,0
"Cfall",2013,"Psorophora.columbiae",1,0.000224668613794653
"Cfall",2013,"Psorophora.cyanescens",0,0
"Cfall",2013,"Psorophora.ferox",0,0
"Cfall",2013,"Psorophora.horrida",0,0
"Cfall",2013,"Psorophora.signipennis",0,0
"Cfall",2013,"Uranotaenia.sapphirina",23,0.00516737811727702
"Edale",1994,"Aedes.albopictus",0,0
"Edale",1994,"Aedes.atropalpus",0,0
"Edale",1994,"Aedes.canadensis",0,0
"Edale",1994,"Aedes.dorsalis",2,0.00128369704749679
"Edale",1994,"Aedes.hendersoni",0,0
"Edale",1994,"Aedes.japonicus",0,0
"Edale",1994,"Aedes.nigromaculis",0,0
"Edale",1994,"Aedes.sollicitans",1,0.000641848523748395
"Edale",1994,"Aedes.stimulans",0,0
"Edale",1994,"Aedes.sticticus",0,0
"Edale",1994,"Aedes.triseriatus",1,0.000641848523748395
"Edale",1994,"Aedes.trivittatus",1,0.000641848523748395
"Edale",1994,"Aedes.vexans",1488,0.955070603337612
"Edale",1994,"Aedes.vexans.nipponii",0,0
"Edale",1994,"Anopheles.barberi",0,0
"Edale",1994,"Anopheles.punctipennis",8,0.00513478818998716
"Edale",1994,"Anopheles.quadrimaculatus",0,0
"Edale",1994,"Anopheles.walkeri",0,0
"Edale",1994,"Coquilletidia.perturbans",3,0.00192554557124519
"Edale",1994,"Culex.erraticus",0,0
"Edale",1994,"Culex.pipiens.group",53,0.034017971758665
"Edale",1994,"Culex.salinarius",0,0
"Edale",1994,"Culex.tarsalis",0,0
"Edale",1994,"Culex.territans",0,0
"Edale",1994,"Culiseta.impatiens",0,0
"Edale",1994,"Culiseta.inornata",0,0
"Edale",1994,"Culiseta.minnesotae",0,0
"Edale",1994,"Orthopodomyia.alba",0,0
"Edale",1994,"Orthopodomyia.signifera",0,0
"Edale",1994,"Psorophora.ciliata",0,0
"Edale",1994,"Psorophora.columbiae",0,0
"Edale",1994,"Psorophora.cyanescens",0,0
"Edale",1994,"Psorophora.ferox",0,0
"Edale",1994,"Psorophora.horrida",0,0
"Edale",1994,"Psorophora.signipennis",0,0
"Edale",1994,"Uranotaenia.sapphirina",1,0.000641848523748395
"Edale",1995,"Aedes.albopictus",0,0
"Edale",1995,"Aedes.atropalpus",0,0
"Edale",1995,"Aedes.canadensis",0,0
"Edale",1995,"Aedes.dorsalis",0,0
"Edale",1995,"Aedes.hendersoni",0,0
"Edale",1995,"Aedes.japonicus",0,0
"Edale",1995,"Aedes.nigromaculis",0,0
"Edale",1995,"Aedes.sollicitans",0,0
"Edale",1995,"Aedes.stimulans",0,0
"Edale",1995,"Aedes.sticticus",0,0
"Edale",1995,"Aedes.triseriatus",0,0
"Edale",1995,"Aedes.trivittatus",5,0.00513347022587269
"Edale",1995,"Aedes.vexans",884,0.907597535934292
"Edale",1995,"Aedes.vexans.nipponii",0,0
"Edale",1995,"Anopheles.barberi",0,0
"Edale",1995,"Anopheles.punctipennis",5,0.00513347022587269
"Edale",1995,"Anopheles.quadrimaculatus",2,0.00205338809034908
"Edale",1995,"Anopheles.walkeri",0,0
"Edale",1995,"Coquilletidia.perturbans",0,0
"Edale",1995,"Culex.erraticus",0,0
"Edale",1995,"Culex.pipiens.group",59,0.0605749486652977
"Edale",1995,"Culex.salinarius",0,0
"Edale",1995,"Culex.tarsalis",3,0.00308008213552361
"Edale",1995,"Culex.territans",1,0.00102669404517454
"Edale",1995,"Culiseta.impatiens",0,0
"Edale",1995,"Culiseta.inornata",11,0.0112936344969199
"Edale",1995,"Culiseta.minnesotae",0,0
"Edale",1995,"Orthopodomyia.alba",0,0
"Edale",1995,"Orthopodomyia.signifera",0,0
"Edale",1995,"Psorophora.ciliata",0,0
"Edale",1995,"Psorophora.columbiae",0,0
"Edale",1995,"Psorophora.cyanescens",0,0
"Edale",1995,"Psorophora.ferox",0,0
"Edale",1995,"Psorophora.horrida",0,0
"Edale",1995,"Psorophora.signipennis",0,0
"Edale",1995,"Uranotaenia.sapphirina",4,0.00410677618069815
"Edale",1996,"Aedes.albopictus",0,0
"Edale",1996,"Aedes.atropalpus",0,0
"Edale",1996,"Aedes.canadensis",0,0
"Edale",1996,"Aedes.dorsalis",1,0.000656598818122127
"Edale",1996,"Aedes.hendersoni",0,0
"Edale",1996,"Aedes.japonicus",0,0
"Edale",1996,"Aedes.nigromaculis",0,0
"Edale",1996,"Aedes.sollicitans",0,0
"Edale",1996,"Aedes.stimulans",0,0
"Edale",1996,"Aedes.sticticus",0,0
"Edale",1996,"Aedes.triseriatus",1,0.000656598818122127
"Edale",1996,"Aedes.trivittatus",14,0.00919238345370978
"Edale",1996,"Aedes.vexans",1423,0.934340118187787
"Edale",1996,"Aedes.vexans.nipponii",0,0
"Edale",1996,"Anopheles.barberi",0,0
"Edale",1996,"Anopheles.punctipennis",5,0.00328299409061064
"Edale",1996,"Anopheles.quadrimaculatus",1,0.000656598818122127
"Edale",1996,"Anopheles.walkeri",0,0
"Edale",1996,"Coquilletidia.perturbans",4,0.00262639527248851
"Edale",1996,"Culex.erraticus",0,0
"Edale",1996,"Culex.pipiens.group",56,0.0367695338148391
"Edale",1996,"Culex.salinarius",0,0
"Edale",1996,"Culex.tarsalis",3,0.00196979645436638
"Edale",1996,"Culex.territans",0,0
"Edale",1996,"Culiseta.impatiens",0,0
"Edale",1996,"Culiseta.inornata",15,0.00984898227183191
"Edale",1996,"Culiseta.minnesotae",0,0
"Edale",1996,"Orthopodomyia.alba",0,0
"Edale",1996,"Orthopodomyia.signifera",0,0
"Edale",1996,"Psorophora.ciliata",0,0
"Edale",1996,"Psorophora.columbiae",0,0
"Edale",1996,"Psorophora.cyanescens",0,0
"Edale",1996,"Psorophora.ferox",0,0
"Edale",1996,"Psorophora.horrida",0,0
"Edale",1996,"Psorophora.signipennis",0,0
"Edale",1996,"Uranotaenia.sapphirina",0,0
"Edale",1997,"Aedes.albopictus",0,0
"Edale",1997,"Aedes.atropalpus",0,0
"Edale",1997,"Aedes.canadensis",0,0
"Edale",1997,"Aedes.dorsalis",1,0.000909918107370337
"Edale",1997,"Aedes.hendersoni",0,0
"Edale",1997,"Aedes.japonicus",0,0
"Edale",1997,"Aedes.nigromaculis",1,0.000909918107370337
"Edale",1997,"Aedes.sollicitans",0,0
"Edale",1997,"Aedes.stimulans",0,0
"Edale",1997,"Aedes.sticticus",0,0
"Edale",1997,"Aedes.triseriatus",15,0.013648771610555
"Edale",1997,"Aedes.trivittatus",19,0.0172884440400364
"Edale",1997,"Aedes.vexans",741,0.674249317561419
"Edale",1997,"Aedes.vexans.nipponii",0,0
"Edale",1997,"Anopheles.barberi",0,0
"Edale",1997,"Anopheles.punctipennis",6,0.00545950864422202
"Edale",1997,"Anopheles.quadrimaculatus",1,0.000909918107370337
"Edale",1997,"Anopheles.walkeri",0,0
"Edale",1997,"Coquilletidia.perturbans",17,0.0154686078252957
"Edale",1997,"Culex.erraticus",0,0
"Edale",1997,"Culex.pipiens.group",280,0.254777070063694
"Edale",1997,"Culex.salinarius",0,0
"Edale",1997,"Culex.tarsalis",10,0.00909918107370337
"Edale",1997,"Culex.territans",0,0
"Edale",1997,"Culiseta.impatiens",0,0
"Edale",1997,"Culiseta.inornata",8,0.00727934485896269
"Edale",1997,"Culiseta.minnesotae",0,0
"Edale",1997,"Orthopodomyia.alba",0,0
"Edale",1997,"Orthopodomyia.signifera",0,0
"Edale",1997,"Psorophora.ciliata",0,0
"Edale",1997,"Psorophora.columbiae",0,0
"Edale",1997,"Psorophora.cyanescens",0,0
"Edale",1997,"Psorophora.ferox",0,0
"Edale",1997,"Psorophora.horrida",0,0
"Edale",1997,"Psorophora.signipennis",0,0
"Edale",1997,"Uranotaenia.sapphirina",0,0
"Edale",1998,"Aedes.albopictus",0,0
"Edale",1998,"Aedes.atropalpus",0,0
"Edale",1998,"Aedes.canadensis",0,0
"Edale",1998,"Aedes.dorsalis",0,0
"Edale",1998,"Aedes.hendersoni",0,0
"Edale",1998,"Aedes.japonicus",0,0
"Edale",1998,"Aedes.nigromaculis",0,0
"Edale",1998,"Aedes.sollicitans",0,0
"Edale",1998,"Aedes.stimulans",0,0
"Edale",1998,"Aedes.sticticus",0,0
"Edale",1998,"Aedes.triseriatus",0,0
"Edale",1998,"Aedes.trivittatus",244,0.218051831992851
"Edale",1998,"Aedes.vexans",700,0.625558534405719
"Edale",1998,"Aedes.vexans.nipponii",0,0
"Edale",1998,"Anopheles.barberi",0,0
"Edale",1998,"Anopheles.punctipennis",8,0.00714924039320822
"Edale",1998,"Anopheles.quadrimaculatus",0,0
"Edale",1998,"Anopheles.walkeri",0,0
"Edale",1998,"Coquilletidia.perturbans",4,0.00357462019660411
"Edale",1998,"Culex.erraticus",0,0
"Edale",1998,"Culex.pipiens.group",158,0.141197497765862
"Edale",1998,"Culex.salinarius",0,0
"Edale",1998,"Culex.tarsalis",5,0.00446827524575514
"Edale",1998,"Culex.territans",0,0
"Edale",1998,"Culiseta.impatiens",0,0
"Edale",1998,"Culiseta.inornata",0,0
"Edale",1998,"Culiseta.minnesotae",0,0
"Edale",1998,"Orthopodomyia.alba",0,0
"Edale",1998,"Orthopodomyia.signifera",0,0
"Edale",1998,"Psorophora.ciliata",0,0
"Edale",1998,"Psorophora.columbiae",0,0
"Edale",1998,"Psorophora.cyanescens",0,0
"Edale",1998,"Psorophora.ferox",0,0
"Edale",1998,"Psorophora.horrida",0,0
"Edale",1998,"Psorophora.signipennis",0,0
"Edale",1998,"Uranotaenia.sapphirina",0,0
"Edale",1999,"Aedes.albopictus",0,0
"Edale",1999,"Aedes.atropalpus",0,0
"Edale",1999,"Aedes.canadensis",0,0
"Edale",1999,"Aedes.dorsalis",0,0
"Edale",1999,"Aedes.hendersoni",0,0
"Edale",1999,"Aedes.japonicus",0,0
"Edale",1999,"Aedes.nigromaculis",1,0.000411522633744856
"Edale",1999,"Aedes.sollicitans",0,0
"Edale",1999,"Aedes.stimulans",0,0
"Edale",1999,"Aedes.sticticus",0,0
"Edale",1999,"Aedes.triseriatus",9,0.0037037037037037
"Edale",1999,"Aedes.trivittatus",660,0.271604938271605
"Edale",1999,"Aedes.vexans",1511,0.621810699588477
"Edale",1999,"Aedes.vexans.nipponii",0,0
"Edale",1999,"Anopheles.barberi",0,0
"Edale",1999,"Anopheles.punctipennis",10,0.00411522633744856
"Edale",1999,"Anopheles.quadrimaculatus",0,0
"Edale",1999,"Anopheles.walkeri",1,0.000411522633744856
"Edale",1999,"Coquilletidia.perturbans",14,0.00576131687242798
"Edale",1999,"Culex.erraticus",0,0
"Edale",1999,"Culex.pipiens.group",208,0.08559670781893
"Edale",1999,"Culex.salinarius",0,0
"Edale",1999,"Culex.tarsalis",6,0.00246913580246914
"Edale",1999,"Culex.territans",0,0
"Edale",1999,"Culiseta.impatiens",0,0
"Edale",1999,"Culiseta.inornata",3,0.00123456790123457
"Edale",1999,"Culiseta.minnesotae",0,0
"Edale",1999,"Orthopodomyia.alba",0,0
"Edale",1999,"Orthopodomyia.signifera",0,0
"Edale",1999,"Psorophora.ciliata",2,0.000823045267489712
"Edale",1999,"Psorophora.columbiae",0,0
"Edale",1999,"Psorophora.cyanescens",0,0
"Edale",1999,"Psorophora.ferox",0,0
"Edale",1999,"Psorophora.horrida",1,0.000411522633744856
"Edale",1999,"Psorophora.signipennis",0,0
"Edale",1999,"Uranotaenia.sapphirina",4,0.00164609053497942
"Edale",2000,"Aedes.albopictus",0,0
"Edale",2000,"Aedes.atropalpus",0,0
"Edale",2000,"Aedes.canadensis",0,0
"Edale",2000,"Aedes.dorsalis",0,0
"Edale",2000,"Aedes.hendersoni",0,0
"Edale",2000,"Aedes.japonicus",0,0
"Edale",2000,"Aedes.nigromaculis",2,0.00105820105820106
"Edale",2000,"Aedes.sollicitans",3,0.00158730158730159
"Edale",2000,"Aedes.stimulans",0,0
"Edale",2000,"Aedes.sticticus",0,0
"Edale",2000,"Aedes.triseriatus",12,0.00634920634920635
"Edale",2000,"Aedes.trivittatus",288,0.152380952380952
"Edale",2000,"Aedes.vexans",1299,0.687301587301587
"Edale",2000,"Aedes.vexans.nipponii",0,0
"Edale",2000,"Anopheles.barberi",0,0
"Edale",2000,"Anopheles.punctipennis",10,0.00529100529100529
"Edale",2000,"Anopheles.quadrimaculatus",0,0
"Edale",2000,"Anopheles.walkeri",0,0
"Edale",2000,"Coquilletidia.perturbans",0,0
"Edale",2000,"Culex.erraticus",0,0
"Edale",2000,"Culex.pipiens.group",241,0.127513227513228
"Edale",2000,"Culex.salinarius",0,0
"Edale",2000,"Culex.tarsalis",19,0.0100529100529101
"Edale",2000,"Culex.territans",12,0.00634920634920635
"Edale",2000,"Culiseta.impatiens",0,0
"Edale",2000,"Culiseta.inornata",1,0.000529100529100529
"Edale",2000,"Culiseta.minnesotae",0,0
"Edale",2000,"Orthopodomyia.alba",0,0
"Edale",2000,"Orthopodomyia.signifera",0,0
"Edale",2000,"Psorophora.ciliata",1,0.000529100529100529
"Edale",2000,"Psorophora.columbiae",0,0
"Edale",2000,"Psorophora.cyanescens",0,0
"Edale",2000,"Psorophora.ferox",0,0
"Edale",2000,"Psorophora.horrida",0,0
"Edale",2000,"Psorophora.signipennis",0,0
"Edale",2000,"Uranotaenia.sapphirina",2,0.00105820105820106
"Edale",2001,"Aedes.albopictus",0,0
"Edale",2001,"Aedes.atropalpus",0,0
"Edale",2001,"Aedes.canadensis",0,0
"Edale",2001,"Aedes.dorsalis",1,0.00180505415162455
"Edale",2001,"Aedes.hendersoni",0,0
"Edale",2001,"Aedes.japonicus",0,0
"Edale",2001,"Aedes.nigromaculis",0,0
"Edale",2001,"Aedes.sollicitans",0,0
"Edale",2001,"Aedes.stimulans",0,0
"Edale",2001,"Aedes.sticticus",0,0
"Edale",2001,"Aedes.triseriatus",2,0.0036101083032491
"Edale",2001,"Aedes.trivittatus",15,0.0270758122743682
"Edale",2001,"Aedes.vexans",224,0.404332129963899
"Edale",2001,"Aedes.vexans.nipponii",0,0
"Edale",2001,"Anopheles.barberi",0,0
"Edale",2001,"Anopheles.punctipennis",4,0.0072202166064982
"Edale",2001,"Anopheles.quadrimaculatus",2,0.0036101083032491
"Edale",2001,"Anopheles.walkeri",0,0
"Edale",2001,"Coquilletidia.perturbans",4,0.0072202166064982
"Edale",2001,"Culex.erraticus",0,0
"Edale",2001,"Culex.pipiens.group",288,0.51985559566787
"Edale",2001,"Culex.salinarius",0,0
"Edale",2001,"Culex.tarsalis",8,0.0144404332129964
"Edale",2001,"Culex.territans",0,0
"Edale",2001,"Culiseta.impatiens",0,0
"Edale",2001,"Culiseta.inornata",4,0.0072202166064982
"Edale",2001,"Culiseta.minnesotae",0,0
"Edale",2001,"Orthopodomyia.alba",0,0
"Edale",2001,"Orthopodomyia.signifera",0,0
"Edale",2001,"Psorophora.ciliata",0,0
"Edale",2001,"Psorophora.columbiae",0,0
"Edale",2001,"Psorophora.cyanescens",0,0
"Edale",2001,"Psorophora.ferox",0,0
"Edale",2001,"Psorophora.horrida",0,0
"Edale",2001,"Psorophora.signipennis",0,0
"Edale",2001,"Uranotaenia.sapphirina",2,0.0036101083032491
"Edale",2002,"Aedes.albopictus",0,0
"Edale",2002,"Aedes.atropalpus",0,0
"Edale",2002,"Aedes.canadensis",0,0
"Edale",2002,"Aedes.dorsalis",0,0
"Edale",2002,"Aedes.hendersoni",0,0
"Edale",2002,"Aedes.japonicus",0,0
"Edale",2002,"Aedes.nigromaculis",2,0.00662251655629139
"Edale",2002,"Aedes.sollicitans",0,0
"Edale",2002,"Aedes.stimulans",0,0
"Edale",2002,"Aedes.sticticus",0,0
"Edale",2002,"Aedes.triseriatus",2,0.00662251655629139
"Edale",2002,"Aedes.trivittatus",2,0.00662251655629139
"Edale",2002,"Aedes.vexans",139,0.460264900662252
"Edale",2002,"Aedes.vexans.nipponii",0,0
"Edale",2002,"Anopheles.barberi",0,0
"Edale",2002,"Anopheles.punctipennis",1,0.0033112582781457
"Edale",2002,"Anopheles.quadrimaculatus",0,0
"Edale",2002,"Anopheles.walkeri",0,0
"Edale",2002,"Coquilletidia.perturbans",0,0
"Edale",2002,"Culex.erraticus",0,0
"Edale",2002,"Culex.pipiens.group",137,0.45364238410596
"Edale",2002,"Culex.salinarius",0,0
"Edale",2002,"Culex.tarsalis",12,0.0397350993377483
"Edale",2002,"Culex.territans",0,0
"Edale",2002,"Culiseta.impatiens",0,0
"Edale",2002,"Culiseta.inornata",5,0.0165562913907285
"Edale",2002,"Culiseta.minnesotae",0,0
"Edale",2002,"Orthopodomyia.alba",0,0
"Edale",2002,"Orthopodomyia.signifera",0,0
"Edale",2002,"Psorophora.ciliata",0,0
"Edale",2002,"Psorophora.columbiae",0,0
"Edale",2002,"Psorophora.cyanescens",0,0
"Edale",2002,"Psorophora.ferox",0,0
"Edale",2002,"Psorophora.horrida",0,0
"Edale",2002,"Psorophora.signipennis",0,0
"Edale",2002,"Uranotaenia.sapphirina",2,0.00662251655629139
"Edale",2003,"Aedes.albopictus",0,0
"Edale",2003,"Aedes.atropalpus",0,0
"Edale",2003,"Aedes.canadensis",0,0
"Edale",2003,"Aedes.dorsalis",0,0
"Edale",2003,"Aedes.hendersoni",0,0
"Edale",2003,"Aedes.japonicus",0,0
"Edale",2003,"Aedes.nigromaculis",2,0.000371678126742241
"Edale",2003,"Aedes.sollicitans",0,0
"Edale",2003,"Aedes.stimulans",0,0
"Edale",2003,"Aedes.sticticus",0,0
"Edale",2003,"Aedes.triseriatus",0,0
"Edale",2003,"Aedes.trivittatus",232,0.0431146627021
"Edale",2003,"Aedes.vexans",4754,0.883478907266307
"Edale",2003,"Aedes.vexans.nipponii",0,0
"Edale",2003,"Anopheles.barberi",0,0
