"location","week.lu","variable","V1"
"BK-Cedar Falls (Hartman Reserve)",29,"Aedes.trivittatus",20.3942105263158
"BK-Cedar Falls (Hartman Reserve)",29,"Aedes.vexans",182.144210526316
"BK-Cedar Falls (Hartman Reserve)",29,"Aedes.vexans.nipponii",0
"BK-Cedar Falls (Hartman Reserve)",29,"Anopheles.barberi",0.894736842105263
"BK-Cedar Falls (Hartman Reserve)",29,"Anopheles.punctipennis",1.86842105263158
"BK-Cedar Falls (Hartman Reserve)",29,"Anopheles.quadrimaculatus",1.05263157894737
"BK-Cedar Falls (Hartman Reserve)",29,"Anopheles.walkeri",0.894736842105263
"BK-Cedar Falls (Hartman Reserve)",29,"Coquilletidia.perturbans",1.26315789473684
"BK-Cedar Falls (Hartman Reserve)",29,"Culex.erraticus",0.894736842105263
"BK-Cedar Falls (Hartman Reserve)",29,"Culex.pipiens.group",5.55263157894737
"BK-Cedar Falls (Hartman Reserve)",29,"Culex.salinarius",0
"BK-Cedar Falls (Hartman Reserve)",29,"Culex.tarsalis",1.14473684210526
"BK-Cedar Falls (Hartman Reserve)",29,"Culex.territans",0.894736842105263
"BK-Cedar Falls (Hartman Reserve)",29,"Culiseta.impatiens",0.894736842105263
"BK-Cedar Falls (Hartman Reserve)",29,"Culiseta.inornata",0.894736842105263
"BK-Cedar Falls (Hartman Reserve)",29,"Culiseta.minnesotae",0
"BK-Cedar Falls (Hartman Reserve)",29,"Orthopodomyia.alba",0
"BK-Cedar Falls (Hartman Reserve)",29,"Orthopodomyia.signifera",0.947368421052632
"BK-Cedar Falls (Hartman Reserve)",29,"Psorophora.ciliata",0.894736842105263
"BK-Cedar Falls (Hartman Reserve)",29,"Psorophora.columbiae",0.894736842105263
"BK-Cedar Falls (Hartman Reserve)",29,"Psorophora.cyanescens",0
"BK-Cedar Falls (Hartman Reserve)",29,"Psorophora.ferox",0.894736842105263
"BK-Cedar Falls (Hartman Reserve)",29,"Psorophora.horrida",0.894736842105263
"BK-Cedar Falls (Hartman Reserve)",29,"Psorophora.signipennis",0.894736842105263
"BK-Cedar Falls (Hartman Reserve)",29,"Uranotaenia.sapphirina",1.52631578947368
"BK-Cedar Falls (Hartman Reserve)",30,"Aedes.albopictus",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",30,"Aedes.atropalpus",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",30,"Aedes.canadensis",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",30,"Aedes.dorsalis",1.36842105263158
"BK-Cedar Falls (Hartman Reserve)",30,"Aedes.hendersoni",0
"BK-Cedar Falls (Hartman Reserve)",30,"Aedes.japonicus",0.105263157894737
"BK-Cedar Falls (Hartman Reserve)",30,"Aedes.nigromaculis",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",30,"Aedes.sollicitans",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",30,"Aedes.sticticus",0.789473684210526
"BK-Cedar Falls (Hartman Reserve)",30,"Aedes.stimulans",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",30,"Aedes.triseriatus",1.68421052631579
"BK-Cedar Falls (Hartman Reserve)",30,"Aedes.trivittatus",3.52631578947368
"BK-Cedar Falls (Hartman Reserve)",30,"Aedes.vexans",108.684736842105
"BK-Cedar Falls (Hartman Reserve)",30,"Aedes.vexans.nipponii",0
"BK-Cedar Falls (Hartman Reserve)",30,"Anopheles.barberi",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",30,"Anopheles.punctipennis",1.39473684210526
"BK-Cedar Falls (Hartman Reserve)",30,"Anopheles.quadrimaculatus",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",30,"Anopheles.walkeri",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",30,"Coquilletidia.perturbans",2.76315789473684
"BK-Cedar Falls (Hartman Reserve)",30,"Culex.erraticus",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",30,"Culex.pipiens.group",6.05263157894737
"BK-Cedar Falls (Hartman Reserve)",30,"Culex.salinarius",0
"BK-Cedar Falls (Hartman Reserve)",30,"Culex.tarsalis",1
"BK-Cedar Falls (Hartman Reserve)",30,"Culex.territans",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",30,"Culiseta.impatiens",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",30,"Culiseta.inornata",0.789473684210526
"BK-Cedar Falls (Hartman Reserve)",30,"Culiseta.minnesotae",0
"BK-Cedar Falls (Hartman Reserve)",30,"Orthopodomyia.alba",0
"BK-Cedar Falls (Hartman Reserve)",30,"Orthopodomyia.signifera",0.789473684210526
"BK-Cedar Falls (Hartman Reserve)",30,"Psorophora.ciliata",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",30,"Psorophora.columbiae",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",30,"Psorophora.cyanescens",0
"BK-Cedar Falls (Hartman Reserve)",30,"Psorophora.ferox",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",30,"Psorophora.horrida",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",30,"Psorophora.signipennis",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",30,"Uranotaenia.sapphirina",1.52631578947368
"BK-Cedar Falls (Hartman Reserve)",31,"Aedes.albopictus",0.631578947368421
"BK-Cedar Falls (Hartman Reserve)",31,"Aedes.atropalpus",0.631578947368421
"BK-Cedar Falls (Hartman Reserve)",31,"Aedes.canadensis",0.631578947368421
"BK-Cedar Falls (Hartman Reserve)",31,"Aedes.dorsalis",0.947368421052632
"BK-Cedar Falls (Hartman Reserve)",31,"Aedes.hendersoni",0
"BK-Cedar Falls (Hartman Reserve)",31,"Aedes.japonicus",0.105263157894737
"BK-Cedar Falls (Hartman Reserve)",31,"Aedes.nigromaculis",0.631578947368421
"BK-Cedar Falls (Hartman Reserve)",31,"Aedes.sollicitans",0.631578947368421
"BK-Cedar Falls (Hartman Reserve)",31,"Aedes.sticticus",0.631578947368421
"BK-Cedar Falls (Hartman Reserve)",31,"Aedes.stimulans",0.631578947368421
"BK-Cedar Falls (Hartman Reserve)",31,"Aedes.triseriatus",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",31,"Aedes.trivittatus",3.26263157894737
"BK-Cedar Falls (Hartman Reserve)",31,"Aedes.vexans",62.3684210526316
"BK-Cedar Falls (Hartman Reserve)",31,"Aedes.vexans.nipponii",0
"BK-Cedar Falls (Hartman Reserve)",31,"Anopheles.barberi",0.631578947368421
"BK-Cedar Falls (Hartman Reserve)",31,"Anopheles.punctipennis",0.894736842105263
"BK-Cedar Falls (Hartman Reserve)",31,"Anopheles.quadrimaculatus",0.631578947368421
"BK-Cedar Falls (Hartman Reserve)",31,"Anopheles.walkeri",0.631578947368421
"BK-Cedar Falls (Hartman Reserve)",31,"Coquilletidia.perturbans",1.42105263157895
"BK-Cedar Falls (Hartman Reserve)",31,"Culex.erraticus",0.631578947368421
"BK-Cedar Falls (Hartman Reserve)",31,"Culex.pipiens.group",7.28894736842105
"BK-Cedar Falls (Hartman Reserve)",31,"Culex.salinarius",0
"BK-Cedar Falls (Hartman Reserve)",31,"Culex.tarsalis",1.11842105263158
"BK-Cedar Falls (Hartman Reserve)",31,"Culex.territans",0.684210526315789
"BK-Cedar Falls (Hartman Reserve)",31,"Culiseta.impatiens",0.631578947368421
"BK-Cedar Falls (Hartman Reserve)",31,"Culiseta.inornata",0.684210526315789
"BK-Cedar Falls (Hartman Reserve)",31,"Culiseta.minnesotae",0
"BK-Cedar Falls (Hartman Reserve)",31,"Orthopodomyia.alba",0
"BK-Cedar Falls (Hartman Reserve)",31,"Orthopodomyia.signifera",0.631578947368421
"BK-Cedar Falls (Hartman Reserve)",31,"Psorophora.ciliata",0.631578947368421
"BK-Cedar Falls (Hartman Reserve)",31,"Psorophora.columbiae",0.631578947368421
"BK-Cedar Falls (Hartman Reserve)",31,"Psorophora.cyanescens",0
"BK-Cedar Falls (Hartman Reserve)",31,"Psorophora.ferox",0.631578947368421
"BK-Cedar Falls (Hartman Reserve)",31,"Psorophora.horrida",0.631578947368421
"BK-Cedar Falls (Hartman Reserve)",31,"Psorophora.signipennis",0.631578947368421
"BK-Cedar Falls (Hartman Reserve)",31,"Uranotaenia.sapphirina",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",32,"Aedes.albopictus",0.55
"BK-Cedar Falls (Hartman Reserve)",32,"Aedes.atropalpus",0.55
"BK-Cedar Falls (Hartman Reserve)",32,"Aedes.canadensis",0.55
"BK-Cedar Falls (Hartman Reserve)",32,"Aedes.dorsalis",0.55
"BK-Cedar Falls (Hartman Reserve)",32,"Aedes.hendersoni",0
"BK-Cedar Falls (Hartman Reserve)",32,"Aedes.japonicus",0
"BK-Cedar Falls (Hartman Reserve)",32,"Aedes.nigromaculis",0.55
"BK-Cedar Falls (Hartman Reserve)",32,"Aedes.sollicitans",0.55
"BK-Cedar Falls (Hartman Reserve)",32,"Aedes.sticticus",0.55
"BK-Cedar Falls (Hartman Reserve)",32,"Aedes.stimulans",0.55
"BK-Cedar Falls (Hartman Reserve)",32,"Aedes.triseriatus",0.85
"BK-Cedar Falls (Hartman Reserve)",32,"Aedes.trivittatus",2.1505
"BK-Cedar Falls (Hartman Reserve)",32,"Aedes.vexans",42.8625
"BK-Cedar Falls (Hartman Reserve)",32,"Aedes.vexans.nipponii",0
"BK-Cedar Falls (Hartman Reserve)",32,"Anopheles.barberi",0.55
"BK-Cedar Falls (Hartman Reserve)",32,"Anopheles.punctipennis",0.9
"BK-Cedar Falls (Hartman Reserve)",32,"Anopheles.quadrimaculatus",0.55
"BK-Cedar Falls (Hartman Reserve)",32,"Anopheles.walkeri",0.55
"BK-Cedar Falls (Hartman Reserve)",32,"Coquilletidia.perturbans",0.75
"BK-Cedar Falls (Hartman Reserve)",32,"Culex.erraticus",0.55
"BK-Cedar Falls (Hartman Reserve)",32,"Culex.pipiens.group",7.1375
"BK-Cedar Falls (Hartman Reserve)",32,"Culex.salinarius",0
"BK-Cedar Falls (Hartman Reserve)",32,"Culex.tarsalis",0.9375
"BK-Cedar Falls (Hartman Reserve)",32,"Culex.territans",0.65
"BK-Cedar Falls (Hartman Reserve)",32,"Culiseta.impatiens",0.55
"BK-Cedar Falls (Hartman Reserve)",32,"Culiseta.inornata",0.6
"BK-Cedar Falls (Hartman Reserve)",32,"Culiseta.minnesotae",0
"BK-Cedar Falls (Hartman Reserve)",32,"Orthopodomyia.alba",0
"BK-Cedar Falls (Hartman Reserve)",32,"Orthopodomyia.signifera",0.55
"BK-Cedar Falls (Hartman Reserve)",32,"Psorophora.ciliata",0.55
"BK-Cedar Falls (Hartman Reserve)",32,"Psorophora.columbiae",0.55
"BK-Cedar Falls (Hartman Reserve)",32,"Psorophora.cyanescens",0
"BK-Cedar Falls (Hartman Reserve)",32,"Psorophora.ferox",0.6
"BK-Cedar Falls (Hartman Reserve)",32,"Psorophora.horrida",0.55
"BK-Cedar Falls (Hartman Reserve)",32,"Psorophora.signipennis",0.55
"BK-Cedar Falls (Hartman Reserve)",32,"Uranotaenia.sapphirina",0.9
"BK-Cedar Falls (Hartman Reserve)",33,"Aedes.albopictus",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",33,"Aedes.atropalpus",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",33,"Aedes.canadensis",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",33,"Aedes.dorsalis",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",33,"Aedes.hendersoni",0
"BK-Cedar Falls (Hartman Reserve)",33,"Aedes.japonicus",0
"BK-Cedar Falls (Hartman Reserve)",33,"Aedes.nigromaculis",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",33,"Aedes.sollicitans",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",33,"Aedes.sticticus",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",33,"Aedes.stimulans",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",33,"Aedes.triseriatus",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",33,"Aedes.trivittatus",1.47368421052632
"BK-Cedar Falls (Hartman Reserve)",33,"Aedes.vexans",47.7626315789474
"BK-Cedar Falls (Hartman Reserve)",33,"Aedes.vexans.nipponii",0
"BK-Cedar Falls (Hartman Reserve)",33,"Anopheles.barberi",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",33,"Anopheles.punctipennis",1.22368421052632
"BK-Cedar Falls (Hartman Reserve)",33,"Anopheles.quadrimaculatus",0.789473684210526
"BK-Cedar Falls (Hartman Reserve)",33,"Anopheles.walkeri",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",33,"Coquilletidia.perturbans",1
"BK-Cedar Falls (Hartman Reserve)",33,"Culex.erraticus",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",33,"Culex.pipiens.group",15.6973684210526
"BK-Cedar Falls (Hartman Reserve)",33,"Culex.salinarius",0
"BK-Cedar Falls (Hartman Reserve)",33,"Culex.tarsalis",0.998947368421053
"BK-Cedar Falls (Hartman Reserve)",33,"Culex.territans",0.842105263157895
"BK-Cedar Falls (Hartman Reserve)",33,"Culiseta.impatiens",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",33,"Culiseta.inornata",0.789473684210526
"BK-Cedar Falls (Hartman Reserve)",33,"Culiseta.minnesotae",0
"BK-Cedar Falls (Hartman Reserve)",33,"Orthopodomyia.alba",0
"BK-Cedar Falls (Hartman Reserve)",33,"Orthopodomyia.signifera",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",33,"Psorophora.ciliata",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",33,"Psorophora.columbiae",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",33,"Psorophora.cyanescens",0
"BK-Cedar Falls (Hartman Reserve)",33,"Psorophora.ferox",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",33,"Psorophora.horrida",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",33,"Psorophora.signipennis",0.736842105263158
"BK-Cedar Falls (Hartman Reserve)",33,"Uranotaenia.sapphirina",0.789473684210526
"BK-Cedar Falls (Hartman Reserve)",34,"Aedes.albopictus",0.55
"BK-Cedar Falls (Hartman Reserve)",34,"Aedes.atropalpus",0.55
"BK-Cedar Falls (Hartman Reserve)",34,"Aedes.canadensis",0.6
"BK-Cedar Falls (Hartman Reserve)",34,"Aedes.dorsalis",0.55
"BK-Cedar Falls (Hartman Reserve)",34,"Aedes.hendersoni",0
"BK-Cedar Falls (Hartman Reserve)",34,"Aedes.japonicus",0.1
"BK-Cedar Falls (Hartman Reserve)",34,"Aedes.nigromaculis",0.6
"BK-Cedar Falls (Hartman Reserve)",34,"Aedes.sollicitans",0.55
"BK-Cedar Falls (Hartman Reserve)",34,"Aedes.sticticus",0.55
"BK-Cedar Falls (Hartman Reserve)",34,"Aedes.stimulans",0.55
"BK-Cedar Falls (Hartman Reserve)",34,"Aedes.triseriatus",0.9
"BK-Cedar Falls (Hartman Reserve)",34,"Aedes.trivittatus",1.45
"BK-Cedar Falls (Hartman Reserve)",34,"Aedes.vexans",38.288
"BK-Cedar Falls (Hartman Reserve)",34,"Aedes.vexans.nipponii",0
"BK-Cedar Falls (Hartman Reserve)",34,"Anopheles.barberi",0.55
"BK-Cedar Falls (Hartman Reserve)",34,"Anopheles.punctipennis",1.787
"BK-Cedar Falls (Hartman Reserve)",34,"Anopheles.quadrimaculatus",0.55
"BK-Cedar Falls (Hartman Reserve)",34,"Anopheles.walkeri",0.55
"BK-Cedar Falls (Hartman Reserve)",34,"Coquilletidia.perturbans",0.7
"BK-Cedar Falls (Hartman Reserve)",34,"Culex.erraticus",0.55
"BK-Cedar Falls (Hartman Reserve)",34,"Culex.pipiens.group",17.875
"BK-Cedar Falls (Hartman Reserve)",34,"Culex.salinarius",0
"BK-Cedar Falls (Hartman Reserve)",34,"Culex.tarsalis",1.45
"BK-Cedar Falls (Hartman Reserve)",34,"Culex.territans",0.55
"BK-Cedar Falls (Hartman Reserve)",34,"Culiseta.impatiens",0.55
"BK-Cedar Falls (Hartman Reserve)",34,"Culiseta.inornata",0.6995
"BK-Cedar Falls (Hartman Reserve)",34,"Culiseta.minnesotae",0
"BK-Cedar Falls (Hartman Reserve)",34,"Orthopodomyia.alba",0
"BK-Cedar Falls (Hartman Reserve)",34,"Orthopodomyia.signifera",0.65
"BK-Cedar Falls (Hartman Reserve)",34,"Psorophora.ciliata",0.6
"BK-Cedar Falls (Hartman Reserve)",34,"Psorophora.columbiae",0.55
"BK-Cedar Falls (Hartman Reserve)",34,"Psorophora.cyanescens",0
"BK-Cedar Falls (Hartman Reserve)",34,"Psorophora.ferox",0.55
"BK-Cedar Falls (Hartman Reserve)",34,"Psorophora.horrida",0.55
"BK-Cedar Falls (Hartman Reserve)",34,"Psorophora.signipennis",0.55
"BK-Cedar Falls (Hartman Reserve)",34,"Uranotaenia.sapphirina",1.05
"BK-Cedar Falls (Hartman Reserve)",35,"Aedes.albopictus",0.3
"BK-Cedar Falls (Hartman Reserve)",35,"Aedes.atropalpus",0.3
"BK-Cedar Falls (Hartman Reserve)",35,"Aedes.canadensis",0.3
"BK-Cedar Falls (Hartman Reserve)",35,"Aedes.dorsalis",0.3
"BK-Cedar Falls (Hartman Reserve)",35,"Aedes.hendersoni",0
"BK-Cedar Falls (Hartman Reserve)",35,"Aedes.japonicus",0
"BK-Cedar Falls (Hartman Reserve)",35,"Aedes.nigromaculis",0.3
"BK-Cedar Falls (Hartman Reserve)",35,"Aedes.sollicitans",0.9
"BK-Cedar Falls (Hartman Reserve)",35,"Aedes.sticticus",0.3
"BK-Cedar Falls (Hartman Reserve)",35,"Aedes.stimulans",0.3
"BK-Cedar Falls (Hartman Reserve)",35,"Aedes.triseriatus",0.4
"BK-Cedar Falls (Hartman Reserve)",35,"Aedes.trivittatus",0.4
"BK-Cedar Falls (Hartman Reserve)",35,"Aedes.vexans",30.5725
"BK-Cedar Falls (Hartman Reserve)",35,"Aedes.vexans.nipponii",0
"BK-Cedar Falls (Hartman Reserve)",35,"Anopheles.barberi",0.3
"BK-Cedar Falls (Hartman Reserve)",35,"Anopheles.punctipennis",0.85
"BK-Cedar Falls (Hartman Reserve)",35,"Anopheles.quadrimaculatus",0.45
"BK-Cedar Falls (Hartman Reserve)",35,"Anopheles.walkeri",0.3
"BK-Cedar Falls (Hartman Reserve)",35,"Coquilletidia.perturbans",0.35
"BK-Cedar Falls (Hartman Reserve)",35,"Culex.erraticus",0.3
"BK-Cedar Falls (Hartman Reserve)",35,"Culex.pipiens.group",7.625
"BK-Cedar Falls (Hartman Reserve)",35,"Culex.salinarius",0
"BK-Cedar Falls (Hartman Reserve)",35,"Culex.tarsalis",2.8
"BK-Cedar Falls (Hartman Reserve)",35,"Culex.territans",0.55
"BK-Cedar Falls (Hartman Reserve)",35,"Culiseta.impatiens",0.3
"BK-Cedar Falls (Hartman Reserve)",35,"Culiseta.inornata",0.3
"BK-Cedar Falls (Hartman Reserve)",35,"Culiseta.minnesotae",0
"BK-Cedar Falls (Hartman Reserve)",35,"Orthopodomyia.alba",0
"BK-Cedar Falls (Hartman Reserve)",35,"Orthopodomyia.signifera",0.3
"BK-Cedar Falls (Hartman Reserve)",35,"Psorophora.ciliata",0.3
"BK-Cedar Falls (Hartman Reserve)",35,"Psorophora.columbiae",0.3
"BK-Cedar Falls (Hartman Reserve)",35,"Psorophora.cyanescens",0
"BK-Cedar Falls (Hartman Reserve)",35,"Psorophora.ferox",0.3
"BK-Cedar Falls (Hartman Reserve)",35,"Psorophora.horrida",0.3
"BK-Cedar Falls (Hartman Reserve)",35,"Psorophora.signipennis",0.3
"BK-Cedar Falls (Hartman Reserve)",35,"Uranotaenia.sapphirina",1.1375
"BK-Cedar Falls (Hartman Reserve)",36,"Aedes.albopictus",0.444444444444444
"BK-Cedar Falls (Hartman Reserve)",36,"Aedes.atropalpus",0.499444444444444
"BK-Cedar Falls (Hartman Reserve)",36,"Aedes.canadensis",0.444444444444444
"BK-Cedar Falls (Hartman Reserve)",36,"Aedes.dorsalis",0.444444444444444
"BK-Cedar Falls (Hartman Reserve)",36,"Aedes.hendersoni",0
"BK-Cedar Falls (Hartman Reserve)",36,"Aedes.japonicus",0
"BK-Cedar Falls (Hartman Reserve)",36,"Aedes.nigromaculis",0.444444444444444
"BK-Cedar Falls (Hartman Reserve)",36,"Aedes.sollicitans",0.444444444444444
"BK-Cedar Falls (Hartman Reserve)",36,"Aedes.sticticus",0.444444444444444
"BK-Cedar Falls (Hartman Reserve)",36,"Aedes.stimulans",0.444444444444444
"BK-Cedar Falls (Hartman Reserve)",36,"Aedes.triseriatus",0.611111111111111
"BK-Cedar Falls (Hartman Reserve)",36,"Aedes.trivittatus",2.16666666666667
"BK-Cedar Falls (Hartman Reserve)",36,"Aedes.vexans",29.3222222222222
"BK-Cedar Falls (Hartman Reserve)",36,"Aedes.vexans.nipponii",0
"BK-Cedar Falls (Hartman Reserve)",36,"Anopheles.barberi",0.444444444444444
"BK-Cedar Falls (Hartman Reserve)",36,"Anopheles.punctipennis",1.83333333333333
"BK-Cedar Falls (Hartman Reserve)",36,"Anopheles.quadrimaculatus",0.5
"BK-Cedar Falls (Hartman Reserve)",36,"Anopheles.walkeri",0.555555555555556
"BK-Cedar Falls (Hartman Reserve)",36,"Coquilletidia.perturbans",0.444444444444444
"BK-Cedar Falls (Hartman Reserve)",36,"Culex.erraticus",0.444444444444444
"BK-Cedar Falls (Hartman Reserve)",36,"Culex.pipiens.group",1.805
"BK-Cedar Falls (Hartman Reserve)",36,"Culex.salinarius",0
"BK-Cedar Falls (Hartman Reserve)",36,"Culex.tarsalis",1.33333333333333
"BK-Cedar Falls (Hartman Reserve)",36,"Culex.territans",0.555555555555556
"BK-Cedar Falls (Hartman Reserve)",36,"Culiseta.impatiens",0.444444444444444
"BK-Cedar Falls (Hartman Reserve)",36,"Culiseta.inornata",0.611111111111111
"BK-Cedar Falls (Hartman Reserve)",36,"Culiseta.minnesotae",0
"BK-Cedar Falls (Hartman Reserve)",36,"Orthopodomyia.alba",0
"BK-Cedar Falls (Hartman Reserve)",36,"Orthopodomyia.signifera",0.444444444444444
"BK-Cedar Falls (Hartman Reserve)",36,"Psorophora.ciliata",0.444444444444444
"BK-Cedar Falls (Hartman Reserve)",36,"Psorophora.columbiae",0.444444444444444
"BK-Cedar Falls (Hartman Reserve)",36,"Psorophora.cyanescens",0
"BK-Cedar Falls (Hartman Reserve)",36,"Psorophora.ferox",0.444444444444444
"BK-Cedar Falls (Hartman Reserve)",36,"Psorophora.horrida",0.5
"BK-Cedar Falls (Hartman Reserve)",36,"Psorophora.signipennis",0.444444444444444
"BK-Cedar Falls (Hartman Reserve)",36,"Uranotaenia.sapphirina",0.680555555555556
"BK-Cedar Falls (Hartman Reserve)",37,"Aedes.albopictus",0.416666666666667
"BK-Cedar Falls (Hartman Reserve)",37,"Aedes.atropalpus",0.416666666666667
"BK-Cedar Falls (Hartman Reserve)",37,"Aedes.canadensis",0.416666666666667
"BK-Cedar Falls (Hartman Reserve)",37,"Aedes.dorsalis",0.416666666666667
"BK-Cedar Falls (Hartman Reserve)",37,"Aedes.hendersoni",0
"BK-Cedar Falls (Hartman Reserve)",37,"Aedes.japonicus",0
"BK-Cedar Falls (Hartman Reserve)",37,"Aedes.nigromaculis",0.416666666666667
"BK-Cedar Falls (Hartman Reserve)",37,"Aedes.sollicitans",0.416666666666667
"BK-Cedar Falls (Hartman Reserve)",37,"Aedes.sticticus",0.416666666666667
"BK-Cedar Falls (Hartman Reserve)",37,"Aedes.stimulans",0.416666666666667
"BK-Cedar Falls (Hartman Reserve)",37,"Aedes.triseriatus",0.416666666666667
"BK-Cedar Falls (Hartman Reserve)",37,"Aedes.trivittatus",1.25
"BK-Cedar Falls (Hartman Reserve)",37,"Aedes.vexans",51.25
"BK-Cedar Falls (Hartman Reserve)",37,"Aedes.vexans.nipponii",0
"BK-Cedar Falls (Hartman Reserve)",37,"Anopheles.barberi",0.416666666666667
"BK-Cedar Falls (Hartman Reserve)",37,"Anopheles.punctipennis",0.666666666666667
"BK-Cedar Falls (Hartman Reserve)",37,"Anopheles.quadrimaculatus",0.583333333333333
"BK-Cedar Falls (Hartman Reserve)",37,"Anopheles.walkeri",0.416666666666667
"BK-Cedar Falls (Hartman Reserve)",37,"Coquilletidia.perturbans",0.416666666666667
"BK-Cedar Falls (Hartman Reserve)",37,"Culex.erraticus",0.416666666666667
"BK-Cedar Falls (Hartman Reserve)",37,"Culex.pipiens.group",4.5
"BK-Cedar Falls (Hartman Reserve)",37,"Culex.salinarius",0
"BK-Cedar Falls (Hartman Reserve)",37,"Culex.tarsalis",1.16666666666667
"BK-Cedar Falls (Hartman Reserve)",37,"Culex.territans",0.416666666666667
"BK-Cedar Falls (Hartman Reserve)",37,"Culiseta.impatiens",0.416666666666667
"BK-Cedar Falls (Hartman Reserve)",37,"Culiseta.inornata",0.583333333333333
"BK-Cedar Falls (Hartman Reserve)",37,"Culiseta.minnesotae",0
"BK-Cedar Falls (Hartman Reserve)",37,"Orthopodomyia.alba",0
"BK-Cedar Falls (Hartman Reserve)",37,"Orthopodomyia.signifera",0.416666666666667
"BK-Cedar Falls (Hartman Reserve)",37,"Psorophora.ciliata",0.416666666666667
